user_id,age,country,signup_days_ago,premium_user
1212,27,India,484,0
1213,69,Germany,660,0
1214,31,Canada,178,1
1215,69,Germany,53,1
1216,39,UK,30,0
1217,30,UK,59,1
1218,35,Canada,12,0
1219,31,Canada,290,0
1220,51,Germany,639,0
1221,29,Germany,561,0
1222,48,UK,241,0
1223,43,India,786,0
1224,55,Australia,209,0
1225,67,India,776,0
1226,22,Canada,940,1
1227,46,Germany,668,0
1228,18,India,619,0
1229,44,Germany,674,0
1230,53,USA,850,1
1231,30,UK,83,1
1232,65,Australia,568,1
1233,54,Germany,401,0
1234,43,Australia,925,0
1235,44,Germany,729,1
1236,27,Germany,175,0
1237,38,Australia,235,0
1238,50,Australia,536,1
1239,34,India,452,1
1240,47,Germany,713,0
1241,36,USA,723,0
1242,59,India,913,0
1243,65,Canada,871,0
1244,58,Canada,355,0
1245,35,UK,768,0
1246,61,USA,873,0
1247,58,Germany,13,0
1248,30,USA,100,1
1249,33,Canada,649,0
1250,28,Germany,822,1
1251,50,USA,100,0
1252,62,Australia,749,0
1253,41,India,776,0
1254,35,Germany,3,0
1255,61,Australia,940,0
1256,57,India,822,0
1257,53,USA,533,0
1258,52,Germany,525,0
1259,27,UK,565,0
1260,27,UK,558,0
1261,55,Canada,792,1
1262,34,Australia,868,1
1263,52,Germany,921,1
1264,55,Australia,17,1
1265,69,USA,536,1
1266,42,UK,740,0
1267,43,Australia,230,1
1268,45,Canada,784,1
1269,57,Germany,604,1
1270,44,UK,502,0
1271,64,Australia,734,0
1272,54,Australia,134,0
1273,49,Germany,501,0
1274,24,Canada,756,0
1275,29,USA,528,0
1276,53,Canada,973,1
1277,64,USA,307,0
1278,28,India,776,1
1279,42,Australia,504,0
1280,39,Australia,59,0
1281,20,UK,925,0
1282,51,India,226,0
1283,32,Australia,124,0
1284,43,USA,516,1
1285,26,Germany,631,1
1286,49,USA,980,0
1287,32,Australia,800,0
1288,58,Australia,529,0
1289,61,USA,199,0
1290,43,Germany,25,1
1291,62,India,339,0
1292,25,Australia,360,1
1293,48,UK,412,0
1294,18,USA,49,1
1295,55,USA,216,1
1296,64,UK,159,1
1297,67,USA,794,0
1298,22,UK,596,0
1299,28,UK,248,0
1300,67,UK,422,0
1301,32,Germany,736,0
1302,38,India,558,0
1303,55,India,574,1
1304,35,Canada,590,0
1305,30,Germany,223,0
1306,47,Canada,518,0
1307,61,Australia,493,0
1308,50,India,721,1
1309,30,India,50,1
1310,45,India,492,1
1311,33,USA,580,1
1312,65,Canada,696,1
1313,43,Germany,446,0
1314,28,Canada,357,0
1315,36,Australia,983,0
1316,35,India,154,0
1317,61,Germany,883,1
1318,51,Canada,273,1
1319,33,India,450,1
1320,25,India,141,1
1321,47,Germany,352,0
1322,47,Australia,833,0
1323,34,UK,187,1
1324,67,Germany,854,1
1325,61,UK,137,1
1326,53,Australia,613,0
1327,45,USA,938,1
1328,38,Germany,728,1
1329,57,UK,322,0
1330,65,Australia,603,0
1331,44,Canada,889,0
1332,61,India,653,0
1333,53,USA,265,0
1334,44,Germany,546,1
1335,49,UK,601,1
1336,66,Canada,835,0
1337,47,UK,675,0
1338,56,Australia,603,0
1339,34,Germany,274,1
1340,46,Australia,980,0
1341,35,UK,324,1
1342,18,Germany,58,1
1343,37,UK,628,0
1344,28,India,41,0
1345,18,Germany,401,0
1346,62,Germany,937,1
1347,22,USA,256,0
1348,68,India,661,0
1349,43,Germany,883,0
1350,24,Canada,303,1
1351,43,UK,552,0
1352,31,Canada,132,1
1353,37,UK,399,0
1354,62,Australia,221,0
1355,65,UK,147,0
1356,63,USA,924,0
1357,44,Australia,836,0
1358,52,Germany,421,0
1359,64,UK,280,1
1360,53,USA,994,1
1361,41,Canada,4,0
1362,66,Australia,471,0
1363,69,Australia,279,1
1364,48,USA,254,0
1365,58,Canada,825,0
1366,23,Australia,357,1
1367,57,Germany,391,0
1368,38,UK,317,0
1369,68,India,342,1
1370,45,Canada,844,0
1371,53,UK,751,0
1372,30,India,343,0
1373,47,Australia,702,1
1374,65,India,411,0
1375,65,Canada,379,1
1376,53,UK,551,0
1377,39,Australia,213,0
1378,25,Australia,753,0
1379,48,Australia,938,1
1380,51,Australia,767,0
1381,34,India,651,0
1382,39,Australia,505,0
1383,65,USA,436,0
1384,38,Australia,869,0
1385,18,Australia,191,0
1386,53,USA,81,1
1387,41,UK,194,0
1388,49,Germany,423,0
1389,18,USA,407,0
1390,34,Canada,418,1
1391,46,UK,73,0
1392,23,Australia,340,1
1393,20,India,337,1
1394,29,USA,880,0
1395,18,UK,849,0
1396,32,UK,100,1
1397,21,Australia,914,0
1398,60,Germany,884,0
1399,31,India,826,0
1400,51,India,701,0
1401,41,India,315,0
1402,23,Canada,889,0
1403,57,UK,339,0
1404,22,Canada,283,0
1405,57,Canada,525,1
1406,52,UK,659,0
1407,60,India,458,1
1408,48,UK,452,0
1409,19,Germany,376,1
1410,54,UK,840,0
1411,20,Australia,626,1
1412,36,UK,179,0
1413,33,USA,840,0
1414,66,Germany,12,0
1415,28,USA,901,0
1416,34,India,902,0
1417,45,India,846,0
1418,50,Australia,318,0
1419,58,Australia,19,0
1420,19,Australia,990,0
1421,21,Germany,289,0
1422,24,Canada,591,0
1423,40,UK,403,1
1424,46,USA,760,1
1425,41,Germany,338,1
1426,58,USA,569,0
1427,46,UK,202,0
1428,23,Canada,570,0
1429,58,USA,965,0
1430,37,Germany,425,0
1431,66,UK,204,0
1432,20,Australia,778,0
1433,52,Australia,208,0
1434,41,Australia,586,0
1435,43,UK,939,0
1436,44,Canada,669,1
1437,37,Germany,987,0
1438,37,Australia,108,0
1439,52,UK,367,0
1440,51,USA,918,1
1441,32,Australia,283,0
1442,50,India,352,0
1443,58,Germany,443,0
1444,19,USA,413,0
1445,36,Canada,154,0
1446,32,Canada,315,1
1447,65,UK,917,0
1448,39,Canada,868,1
1449,42,India,284,0
1450,62,Australia,68,1
1451,26,USA,164,1
1452,27,Australia,420,1
1453,63,Germany,618,1
1454,23,Australia,176,0
1455,27,UK,370,1
1456,67,Australia,419,1
1457,38,Germany,127,1
1458,64,USA,271,1
1459,26,India,923,0
1460,45,USA,785,0
1461,58,USA,170,1
1462,62,UK,680,0
1463,40,Germany,111,1
1464,64,USA,575,0
1465,63,USA,69,0
1466,51,India,296,0
1467,67,Canada,963,0
1468,50,India,331,0
1469,47,Germany,304,0
1470,35,Germany,550,0
1471,53,UK,443,0
1472,63,Australia,387,0
1473,18,Australia,888,1
1474,25,Australia,691,1
1475,34,Canada,73,0
1476,60,Germany,857,0
1477,45,Canada,865,1
1478,26,Australia,850,1
1479,38,Australia,770,0
1480,60,India,123,1
1481,57,Germany,420,0
1482,60,Australia,549,1
1483,35,USA,866,0
1484,28,Germany,698,0
1485,21,Canada,214,0
1486,60,Germany,822,0
1487,45,UK,207,0
1488,20,USA,974,0
1489,18,Australia,614,0
1490,65,UK,925,0
1491,27,India,860,0
1492,24,Germany,963,1
1493,37,Germany,595,0
1494,22,India,129,0
1495,44,UK,312,0
1496,42,USA,277,1
1497,69,Australia,856,1
1498,63,UK,544,1
1499,22,Canada,548,0
1500,66,Australia,362,0
1501,33,UK,97,0
1502,26,USA,6,0
1503,52,Germany,39,0
1504,22,UK,426,1
1505,29,India,471,0
1506,47,USA,825,0
1507,26,Germany,285,0
1508,40,USA,653,1
1509,69,Australia,495,0
1510,62,India,401,1
1511,38,Australia,450,0
1512,61,Australia,18,0
1513,50,Canada,414,0
1514,60,USA,416,1
1515,31,USA,634,0
1516,68,UK,932,0
1517,59,India,540,0
1518,56,India,247,0
1519,36,Canada,118,0
1520,45,India,664,0
1521,26,USA,175,1
1522,50,Canada,19,0
1523,57,India,175,1
1524,46,Canada,946,0
1525,30,India,758,0
1526,46,India,944,1
1527,65,UK,433,0
1528,46,India,295,0
1529,43,Canada,17,0
1530,22,USA,794,1
1531,24,UK,314,0
1532,18,India,753,0
1533,60,India,537,0
1534,20,Canada,207,1
1535,60,UK,416,1
1536,33,India,25,1
1537,26,USA,632,1
1538,46,Australia,505,1
1539,58,USA,499,0
1540,58,India,199,0
1541,36,USA,659,1
1542,62,UK,783,0
1543,63,India,542,0
1544,35,Canada,435,0
1545,19,UK,736,0
1546,23,USA,716,0
1547,57,India,292,1
1548,69,UK,825,1
1549,35,USA,834,0
1550,32,India,532,1
1551,59,Australia,733,0
1552,20,Germany,694,1
1553,57,Canada,59,1
1554,21,USA,507,0
1555,28,Australia,122,0
1556,49,USA,859,0
1557,19,Germany,62,1
1558,26,Germany,348,0
1559,51,UK,317,0
1560,65,Canada,409,0
1561,26,Canada,250,0
1562,65,USA,429,0
1563,49,Germany,314,1
1564,52,Canada,485,0
1565,61,India,541,0
1566,45,Canada,265,0
1567,23,USA,925,0
1568,33,Australia,727,0
1569,38,Australia,576,1
1570,59,Canada,485,0
1571,59,UK,844,0
1572,30,Germany,267,0
1573,25,Australia,616,0
1574,57,USA,237,0
1575,47,USA,734,1
1576,61,Germany,395,0
1577,34,Germany,730,0
1578,29,Germany,371,1
1579,35,Australia,318,1
1580,55,USA,505,0
1581,55,Germany,963,0
1582,18,Australia,990,0
1583,45,Germany,917,0
1584,30,USA,923,0
1585,39,USA,586,0
1586,32,UK,207,1
1587,40,Canada,887,0
1588,37,India,869,1
1589,50,USA,540,0
1590,54,India,575,0
1591,38,UK,608,0
1592,22,Canada,828,0
1593,67,Australia,688,0
1594,63,Canada,699,0
1595,46,Canada,455,1
1596,55,Australia,914,1
1597,28,UK,993,0
1598,55,Germany,688,1
1599,29,Canada,299,1
1600,44,Canada,480,0
1601,20,UK,365,0
1602,48,Germany,655,0
1603,30,Canada,881,1
1604,28,Canada,699,1
1605,28,Germany,926,0
1606,65,USA,501,0
1607,55,Australia,415,1
1608,67,USA,433,1
1609,49,Australia,695,1
1610,60,Australia,442,0
1611,33,Canada,709,1
1612,27,Australia,339,0
1613,46,India,383,1
1614,19,Germany,74,0
1615,42,Germany,276,0
1616,40,India,920,0
1617,51,Germany,695,0
1618,22,UK,563,0
1619,67,Germany,900,1
1620,59,Germany,468,1
1621,31,Germany,715,1
1622,35,Australia,155,0
1623,35,USA,888,1
1624,38,UK,940,0
1625,58,Germany,571,0
1626,58,UK,182,0
1627,36,Australia,833,0
1628,21,UK,193,0
1629,29,UK,406,0
1630,64,India,721,1
1631,31,Australia,434,0
1632,65,Germany,929,0
1633,60,USA,207,1
1634,37,USA,222,1
1635,45,USA,184,1
1636,30,USA,973,0
1637,66,Germany,742,0
1638,43,USA,587,0
1639,57,Australia,811,0
1640,25,Australia,29,0
1641,47,UK,721,0
1642,69,India,439,1
1643,60,Canada,519,0
1644,64,USA,952,0
1645,40,Canada,88,1
1646,26,Canada,931,0
1647,54,Canada,234,0
1648,48,UK,631,0
1649,32,Australia,607,1
1650,63,USA,276,0
1651,29,Germany,945,0
1652,59,UK,350,0
1653,63,Australia,523,1
1654,24,Germany,364,0
1655,37,Australia,50,0
1656,27,USA,928,0
1657,54,UK,84,1
1658,57,Canada,584,0
1659,40,UK,360,0
1660,25,UK,93,0
1661,27,USA,39,0
1662,53,Canada,637,0
1663,53,Canada,101,0
1664,21,India,223,1
1665,55,India,383,1
1666,40,Australia,790,0
1667,28,Germany,988,0
1668,22,India,192,0
1669,57,USA,128,0
1670,52,UK,940,0
1671,40,Canada,145,0
1672,48,UK,991,0
1673,59,USA,181,0
1674,26,UK,790,1
1675,65,Canada,530,0
1676,57,India,913,1
1677,32,Germany,975,0
1678,56,Canada,525,1
1679,26,Canada,40,0
1680,44,Canada,981,0
1681,33,Australia,201,0
1682,61,Australia,38,1
1683,24,Canada,761,1
1684,35,USA,912,0
1685,21,Canada,187,1
1686,57,Australia,909,1
1687,66,Australia,229,0
1688,30,UK,188,0
1689,48,USA,310,0
1690,56,India,72,0
1691,49,UK,187,0
1692,55,Australia,120,0
1693,47,UK,451,0
1694,62,UK,758,1
1695,39,UK,608,1
1696,25,USA,247,0
1697,23,India,206,0
1698,27,India,387,1
1699,29,Canada,177,1
1700,46,Australia,255,0
1701,69,Germany,345,0
1702,48,USA,766,0
1703,37,India,487,0
1704,21,Australia,525,0
1705,59,Australia,626,0
1706,69,USA,717,0
1707,53,USA,481,0
1708,30,Australia,273,0
1709,25,Canada,731,0
1710,63,India,328,0
1711,43,Germany,111,1
1712,56,Germany,229,0
1713,42,Germany,701,0
1714,19,UK,758,0
1715,34,India,286,1
1716,49,UK,498,0
1717,47,UK,338,0
1718,38,Australia,606,0
1719,34,UK,936,0
1720,32,Canada,201,0
1721,61,Canada,479,0
1722,69,USA,926,0
1723,69,USA,649,1
1724,18,India,44,0
1725,51,India,720,0
1726,32,Canada,140,1
1727,31,USA,953,0
1728,44,Australia,190,0
1729,60,USA,232,0
1730,68,UK,139,0
1731,48,Germany,273,0
1732,46,Australia,725,0
1733,40,Germany,568,0
1734,67,Germany,614,0
1735,68,Canada,822,0
1736,66,Germany,227,0
1737,41,Germany,817,0
1738,19,UK,63,0
1739,56,India,668,0
1740,23,Canada,147,0
1741,45,USA,962,0
1742,54,UK,371,0
1743,39,Germany,218,1
1744,53,USA,58,0
1745,49,UK,977,1
1746,63,Australia,83,0
1747,52,Australia,750,0
1748,45,Canada,897,0
1749,65,Germany,808,0
1750,29,Canada,968,1
1751,67,Australia,900,0
1752,44,UK,137,0
1753,29,USA,287,0
1754,31,India,749,0
1755,51,Germany,579,0
1756,59,Canada,73,1
1757,57,USA,10,0
1758,41,USA,5,0
1759,44,India,464,1
1760,52,UK,460,1
1761,61,India,282,1
1762,40,India,351,0
1763,29,UK,471,0
1764,65,UK,183,0
1765,42,UK,578,0
1766,38,USA,985,1
1767,69,USA,726,0
1768,50,Germany,884,0
1769,32,Australia,250,0
1770,32,Germany,302,0
1771,41,India,889,0
1772,23,India,625,0
1773,61,Germany,303,0
1774,44,Canada,530,0
1775,52,Australia,726,0
1776,20,India,552,0
1777,42,Canada,180,0
1778,28,Canada,573,1
1779,62,Australia,693,0
1780,62,UK,870,0
1781,26,USA,571,0
1782,18,Germany,360,0
1783,47,Australia,779,0
1784,29,USA,935,0
1785,25,Germany,959,0
1786,45,USA,890,1
1787,56,Germany,735,1
1788,64,USA,674,0
1789,69,UK,857,0
1790,39,Canada,552,1
1791,18,Germany,833,0
1792,59,Canada,694,1
1793,32,Germany,209,0
1794,52,Australia,208,0
1795,64,Australia,785,0
1796,43,Germany,653,0
1797,34,UK,496,0
1798,23,USA,163,0
1799,64,Germany,72,1
1800,44,USA,269,0
1801,52,UK,60,0
1802,39,India,570,0
1803,42,Canada,930,0
1804,22,Germany,986,0
1805,23,Australia,571,0
1806,35,UK,388,0
1807,31,USA,462,0
1808,61,Germany,887,0
1809,60,USA,751,0
1810,34,India,419,0
1811,53,Germany,675,0
1812,65,Canada,44,1
1813,34,Germany,327,0
1814,18,Canada,355,0
1815,30,USA,966,0
1816,31,Germany,933,0
1817,64,UK,836,0
1818,33,Australia,732,1
1819,21,UK,429,0
1820,49,India,237,1
1821,20,UK,758,0
1822,32,India,171,0
1823,56,USA,557,1
1824,24,Canada,504,0
1825,56,Australia,125,0
1826,52,USA,798,1
1827,35,Canada,882,0
1828,46,Canada,423,1
1829,60,India,382,0
1830,22,UK,350,0
1831,63,UK,620,0
1832,40,Australia,6,0
1833,35,Australia,783,0
1834,49,India,457,0
1835,37,India,6,0
1836,20,USA,106,0
1837,34,India,96,1
1838,21,UK,849,1
1839,22,India,416,0
1840,23,India,291,1
1841,37,Canada,150,1
1842,28,India,973,1
1843,20,Australia,393,0
1844,40,USA,270,0
1845,66,India,251,1
1846,40,Australia,714,0
1847,64,Germany,69,0
1848,40,Germany,30,1
1849,51,Canada,237,0
1850,64,Canada,25,1
1851,59,Germany,494,0
1852,58,Australia,25,0
1853,69,Canada,48,0
1854,52,Australia,459,0
1855,38,Australia,214,1
1856,34,Canada,448,0
1857,19,UK,844,0
1858,35,Australia,54,0
1859,33,UK,241,0
1860,52,India,187,0
1861,23,Germany,953,1
1862,64,USA,239,0
1863,29,Germany,700,0
1864,56,Germany,758,0
1865,44,Australia,283,0
1866,25,UK,263,0
1867,63,UK,575,0
1868,29,Canada,141,1
1869,34,USA,63,0
1870,53,UK,981,0
1871,43,Canada,720,0
1872,46,USA,175,1
1873,47,UK,663,0
1874,27,Germany,71,0
1875,54,Germany,797,0
1876,53,USA,431,0
1877,36,USA,461,0
1878,54,UK,27,1
1879,46,UK,660,1
1880,53,USA,898,0
1881,33,Australia,146,0
1882,53,USA,30,0
1883,40,Canada,34,0
1884,46,Canada,868,1
1885,69,Canada,367,0
1886,56,Germany,915,0
1887,69,Germany,239,1
1888,37,Canada,9,0
1889,67,Canada,850,0
1890,40,Australia,638,0
1891,39,USA,954,0
1892,61,Germany,802,0
1893,26,Canada,618,0
1894,21,Australia,147,0
1895,48,India,384,1
1896,38,UK,189,0
1897,48,Canada,181,1
1898,69,Germany,138,0
1899,41,Canada,785,0
1900,33,India,302,0
1901,48,USA,107,0
1902,28,Germany,887,0
1903,24,USA,410,0
1904,29,UK,607,0
1905,28,Australia,348,0
1906,64,USA,988,1
1907,24,Canada,386,0
1908,21,Australia,108,0
1909,28,India,296,0
1910,28,USA,493,0
1911,20,India,490,1
1912,19,Australia,817,0
1913,47,Germany,596,0
1914,42,Germany,96,0
1915,59,Canada,808,0
1916,58,Canada,374,0
1917,54,Canada,246,0
1918,39,India,185,1
1919,60,UK,283,1
1920,51,UK,160,0
1921,19,UK,12,0
1922,29,Germany,858,0
1923,49,Germany,505,0
1924,37,UK,39,0
1925,18,Australia,435,0
1926,41,Canada,923,0
1927,31,USA,194,0
1928,29,Australia,613,0
1929,56,Australia,280,0
1930,63,UK,846,1
1931,41,USA,910,1
1932,29,UK,150,0
1933,53,USA,685,0
1934,31,Canada,639,0
1935,53,Australia,440,1
1936,50,Germany,941,0
1937,35,UK,294,0
1938,49,UK,877,0
1939,22,Australia,452,0
1940,68,Australia,462,0
1941,31,Canada,710,0
1942,34,India,599,0
1943,24,UK,558,0
1944,61,USA,401,1
1945,64,Canada,556,0
1946,62,Australia,795,0
1947,57,India,768,1
1948,32,UK,43,0
1949,48,UK,355,0
1950,36,Australia,110,0
1951,40,Australia,800,1
1952,37,Australia,291,1
1953,46,Germany,326,1
1954,48,India,790,0
1955,22,Canada,508,0
1956,25,Australia,247,0
1957,61,USA,855,0
1958,56,UK,566,0
1959,46,Canada,54,1
1960,52,Germany,532,0
1961,18,Australia,895,0
1962,64,UK,129,0
1963,46,India,852,0
1964,46,Australia,112,0
1965,20,Australia,188,0
1966,44,Australia,364,0
1967,62,Australia,276,1
1968,21,Canada,243,0
1969,55,USA,987,0
1970,30,Australia,909,0
1971,39,Australia,476,0
1972,62,Germany,854,0
1973,25,Canada,200,1
1974,65,UK,627,0
1975,60,USA,77,0
1976,37,UK,440,0
1977,56,UK,435,0
1978,48,India,439,0
1979,43,India,42,1
1980,55,UK,610,0
1981,23,Germany,942,0
1982,66,India,938,0
1983,52,India,232,0
1984,69,India,886,1
1985,24,India,267,1
1986,21,USA,921,1
1987,55,UK,878,0
1988,68,USA,629,0
1989,41,Canada,720,0
1990,42,Canada,381,1
1991,69,Australia,630,0
1992,49,Canada,305,0
1993,28,USA,348,1
1994,40,Australia,429,0
1995,45,UK,747,1
1996,43,Canada,921,0
1997,36,India,865,0
1998,31,Canada,547,0
1999,34,Germany,963,0
2000,47,India,500,0
2001,32,India,622,1
2002,68,India,358,0
2003,64,Australia,181,0
2004,69,Canada,506,0
2005,40,India,217,1
2006,39,Australia,849,1
2007,58,Germany,330,0
2008,24,USA,496,0
2009,55,Germany,987,0
2010,18,UK,748,0
2011,51,Australia,516,1
2012,60,Australia,502,0
2013,18,India,71,0
2014,26,Germany,189,0
2015,41,Canada,979,0
2016,69,UK,635,0
2017,49,Australia,846,0
2018,45,Germany,508,1
2019,52,India,559,1
2020,48,Canada,260,0
2021,56,India,304,0
2022,65,UK,39,0
2023,47,Germany,670,0
2024,19,India,108,1
2025,53,UK,530,0
2026,24,Australia,253,0
2027,43,Canada,599,0
2028,23,Germany,582,0
2029,41,Germany,598,0
2030,35,UK,607,1
2031,47,Germany,761,1
2032,27,Canada,229,1
2033,47,Canada,155,0
2034,38,Germany,844,1
2035,50,India,747,0
2036,32,India,770,0
2037,61,Canada,950,0
2038,24,India,683,0
2039,55,UK,421,1
2040,61,USA,955,0
2041,28,Australia,580,0
2042,21,Germany,881,0
2043,41,UK,22,0
2044,23,Canada,426,1
2045,38,USA,567,0
2046,48,Australia,910,0
2047,49,Canada,220,0
2048,66,USA,265,0
2049,39,UK,416,1
2050,22,USA,554,0
2051,27,India,251,0
2052,32,UK,967,0
2053,64,Germany,387,0
2054,45,Canada,29,0
2055,23,India,396,0
2056,30,Germany,349,0
2057,25,USA,520,1
2058,37,India,175,0
2059,38,Germany,451,0
2060,40,UK,16,0
2061,65,USA,9,0
2062,30,Germany,327,0
2063,55,USA,226,0
2064,41,Germany,113,0
2065,18,Canada,266,1
2066,63,UK,712,0
2067,42,India,306,0
2068,34,Germany,700,0
2069,65,USA,846,0
2070,40,UK,171,0
2071,22,India,427,0
2072,30,USA,555,0
2073,35,UK,315,0
2074,45,USA,179,0
2075,49,Australia,111,0
2076,49,Australia,468,0
2077,21,UK,814,1
2078,65,India,323,1
2079,23,India,976,1
2080,56,USA,606,0
2081,22,UK,537,0
2082,35,Germany,367,0
2083,27,Australia,813,0
2084,29,India,495,0
2085,64,Australia,761,0
2086,36,Germany,35,0
2087,43,Germany,750,1
2088,62,Canada,428,0
2089,18,USA,563,1
2090,39,USA,663,0
2091,36,USA,850,1
2092,45,UK,860,1
2093,50,India,915,0
2094,69,India,253,0
2095,54,Canada,410,1
2096,52,Australia,168,0
2097,30,Canada,638,0
2098,39,Canada,528,0
2099,52,Germany,444,1
2100,25,USA,236,1
2101,39,UK,85,0
2102,38,India,921,0
2103,23,UK,663,0
2104,40,USA,939,1
2105,49,USA,158,1
2106,35,India,855,0
2107,38,Germany,313,0
2108,44,Australia,813,0
2109,41,Canada,883,1
2110,68,Germany,682,0
2111,65,USA,340,0
2112,44,USA,649,1
2113,48,Germany,533,1
2114,65,Canada,813,0
2115,40,Canada,660,0
2116,45,USA,401,0
2117,19,Australia,537,0
2118,58,Canada,134,1
2119,55,Canada,902,0
2120,31,India,834,1
2121,52,Australia,225,0
2122,35,India,960,0
2123,41,UK,749,0
2124,18,Germany,996,0
2125,66,USA,508,0
2126,51,Canada,345,0
2127,46,UK,915,1
2128,42,India,528,0
2129,26,Canada,641,0
2130,50,Germany,930,0
2131,57,India,439,0
2132,42,Australia,893,0
2133,38,Australia,634,0
2134,58,USA,48,0
2135,48,Canada,10,0
2136,69,UK,274,0
2137,69,USA,381,1
2138,32,Canada,516,0
2139,26,Canada,621,1
2140,21,Canada,209,0
2141,52,Canada,889,1
2142,22,Canada,788,1
2143,64,USA,770,1
2144,21,Germany,938,1
2145,48,Germany,617,1
2146,65,USA,191,0
2147,26,Australia,990,0
2148,52,Germany,485,0
2149,30,UK,164,0
2150,29,UK,549,0
2151,26,Australia,308,0
2152,40,USA,615,1
2153,56,UK,853,1
2154,31,USA,986,1
2155,48,UK,89,0
2156,37,India,748,0
2157,62,Australia,130,1
2158,56,Australia,732,0
2159,23,Australia,707,0
2160,35,USA,587,0
2161,22,Canada,979,0
2162,36,Australia,894,0
2163,33,UK,384,1
2164,21,India,15,1
2165,52,USA,183,0
2166,36,UK,870,0
2167,47,Canada,467,1
2168,33,UK,111,0
2169,68,Australia,584,0
2170,33,India,500,0
2171,34,Australia,703,1
2172,24,Germany,155,1
2173,53,Australia,921,1
2174,35,Germany,215,1
2175,42,Australia,439,0
2176,41,India,331,0
2177,68,India,894,0
2178,20,USA,75,1
2179,31,Australia,947,1
2180,38,Germany,566,0
2181,47,USA,827,1
2182,37,UK,112,0
2183,24,India,905,1
2184,46,USA,191,0
2185,21,India,35,1
2186,62,USA,616,1
2187,18,UK,731,0
2188,24,UK,172,0
2189,28,Canada,298,0
2190,67,Germany,575,1
2191,58,Canada,699,0
2192,52,Germany,432,1
2193,49,UK,3,1
2194,52,USA,116,0
2195,65,Australia,253,1
2196,48,India,785,0
2197,69,UK,663,0
2198,31,UK,498,0
2199,23,USA,27,0
2200,53,Australia,247,0
2201,20,UK,702,1
2202,58,UK,866,1
2203,49,USA,701,0
2204,47,UK,884,0
2205,18,Germany,546,0
2206,61,Germany,334,0
2207,51,Australia,82,0
2208,46,Germany,927,0
2209,42,Germany,550,0
2210,44,UK,310,0
2211,54,India,974,1
2212,47,Germany,93,0
2213,39,Australia,291,1
2214,67,Germany,634,0
2215,60,UK,273,0
2216,19,Canada,132,0
2217,51,UK,862,0
2218,56,USA,985,0
2219,37,Australia,448,0
2220,58,Germany,165,0
2221,22,USA,426,0
2222,26,Germany,875,1
2223,39,Canada,278,1
2224,46,India,422,1
2225,50,Canada,530,1
2226,50,UK,513,0
2227,21,UK,125,0
2228,60,USA,59,0
2229,45,USA,106,0
2230,53,UK,700,1
2231,33,Australia,802,0
2232,59,UK,472,0
2233,30,UK,440,1
2234,30,Germany,113,0
2235,56,Canada,189,0
2236,32,Australia,658,1
2237,68,Germany,798,1
2238,21,India,835,1
2239,35,Australia,618,0
2240,23,Germany,470,1
2241,21,UK,494,0
2242,67,Germany,363,0
2243,43,USA,846,1
2244,64,Australia,844,1
2245,68,UK,198,0
2246,41,Canada,411,0
2247,18,Germany,694,0
2248,41,UK,384,0
2249,36,Australia,982,0
2250,52,USA,574,0
2251,39,USA,459,1
2252,46,Australia,499,0
2253,51,Australia,961,1
2254,65,Germany,402,0
2255,34,UK,294,0
2256,42,Canada,207,1
2257,39,Australia,963,0
2258,36,Australia,569,0
2259,52,India,114,0
2260,69,USA,853,0
2261,54,India,321,1
2262,44,Canada,789,1
2263,61,Australia,891,1
2264,57,Germany,538,0
2265,18,USA,612,1
2266,60,India,273,1
2267,40,USA,391,0
2268,24,India,108,0
2269,63,Australia,452,1
2270,33,UK,327,0
2271,19,UK,10,0
2272,34,Germany,485,1
