user_id,age,premium_user,favorite_category,secondary_category
997,19,0,Music,Movies
998,52,1,Music,Sports
999,47,0,Fashion,Music
1000,39,0,Books,Electronics
1001,53,1,Movies,Sports
1002,46,0,Education,Movies
1003,33,0,Gaming,Education
1004,47,0,Gaming,Education
1005,33,0,Books,Fashion
1006,33,0,Music,Gaming
1007,37,0,Books,Movies
1008,47,0,Education,Music
1009,45,1,Music,Books
1010,22,1,Fashion,Education
1011,61,0,Fashion,Movies
1012,47,0,Electronics,Education
1013,23,0,Books,Music
1014,25,1,Fashion,Sports
1015,50,0,Fashion,Books
1016,29,1,Music,Gaming
1017,51,0,Sports,Fashion
1018,53,0,Movies,Education
1019,67,0,Books,Sports
1020,58,0,Sports,Gaming
1021,44,0,Movies,Books
1022,18,0,Movies,Music
1023,69,0,Books,Music
1024,43,0,Fashion,Music
1025,23,1,Fashion,Books
1026,60,0,Music,Education
1027,54,0,Electronics,Education
1028,29,1,Electronics,Books
1029,59,0,Electronics,Gaming
1030,62,0,Movies,Gaming
1031,41,0,Sports,Education
1032,31,1,Gaming,Movies
1033,33,0,Electronics,Movies
1034,31,0,Movies,Gaming
1035,38,0,Movies,Sports
1036,44,0,Sports,Education
1037,35,1,Gaming,Fashion
1038,35,0,Education,Electronics
1039,42,0,Electronics,Fashion
1040,50,1,Education,Sports
1041,31,0,Education,Sports
1042,33,1,Sports,Fashion
1043,69,0,Fashion,Sports
1044,58,1,Music,Gaming
1045,30,0,Music,Sports
1046,25,0,Fashion,Education
1047,21,0,Music,Movies
1048,21,0,Books,Sports
1049,29,1,Sports,Movies
1050,49,0,Books,Sports
1051,48,0,Education,Books
1052,35,0,Fashion,Electronics
1053,23,0,Electronics,Sports
1054,60,0,Gaming,Education
1055,40,0,Gaming,Books
1056,68,0,Fashion,Education
1057,51,0,Music,Movies
1058,19,0,Music,Books
1059,67,0,Fashion,Movies
1060,32,1,Education,Sports
1061,36,0,Movies,Sports
1062,38,0,Electronics,Books
1063,63,0,Gaming,Movies
1064,33,0,Education,Books
1065,50,0,Sports,Music
1066,56,0,Music,Electronics
1067,54,0,Electronics,Sports
1068,69,0,Education,Movies
1069,53,0,Education,Fashion
1070,56,1,Electronics,Education
1071,54,1,Books,Movies
1072,52,0,Fashion,Sports
1073,45,0,Music,Education
1074,24,1,Gaming,Fashion
1075,39,1,Electronics,Movies
1076,19,0,Electronics,Music
1077,38,0,Sports,Fashion
1078,32,0,Movies,Electronics
1079,40,0,Gaming,Movies
1080,56,0,Education,Gaming
1081,30,0,Movies,Education
1082,67,0,Books,Fashion
1083,35,0,Books,Movies
1084,49,0,Music,Education
1085,52,0,Music,Movies
1086,28,0,Music,Education
1087,69,0,Fashion,Books
1088,43,0,Gaming,Movies
1089,51,0,Electronics,Books
1090,35,0,Electronics,Fashion
1091,58,0,Music,Education
1092,46,0,Education,Movies
1093,38,1,Education,Books
1094,66,1,Fashion,Sports
1095,34,0,Music,Books
1096,58,0,Gaming,Movies
1097,65,0,Movies,Music
1098,27,1,Music,Movies
1099,57,0,Education,Music
1100,28,0,Movies,Sports
1101,25,1,Electronics,Sports
1102,25,0,Music,Gaming
1103,34,0,Books,Movies
1104,41,1,Movies,Education
1105,22,1,Electronics,Music
1106,18,0,Education,Fashion
1107,25,0,Sports,Gaming
1108,40,1,Electronics,Music
1109,62,1,Education,Books
1110,52,0,Gaming,Books
1111,22,0,Sports,Electronics
1112,57,0,Books,Fashion
1113,63,1,Electronics,Movies
1114,69,1,Music,Sports
1115,24,1,Fashion,Movies
1116,68,0,Sports,Movies
1117,22,0,Education,Gaming
1118,49,0,Electronics,Gaming
1119,27,0,Fashion,Music
1120,49,0,Sports,Music
1121,34,0,Music,Gaming
1122,57,0,Education,Movies
1123,19,0,Gaming,Fashion
1124,20,0,Fashion,Movies
1125,21,1,Music,Movies
1126,58,1,Music,Gaming
1127,67,0,Movies,Music
1128,53,0,Education,Books
1129,57,0,Sports,Fashion
1130,30,0,Movies,Books
1131,48,0,Movies,Education
1132,49,0,Movies,Gaming
1133,28,0,Sports,Gaming
1134,34,1,Education,Fashion
1135,26,0,Education,Fashion
1136,31,0,Movies,Fashion
1137,42,0,Books,Music
1138,69,0,Gaming,Sports
1139,38,0,Music,Education
1140,68,1,Fashion,Sports
1141,38,0,Electronics,Sports
1142,49,0,Books,Sports
1143,56,1,Education,Music
1144,58,0,Movies,Gaming
1145,38,1,Education,Books
1146,38,1,Sports,Education
1147,63,1,Movies,Music
1148,24,0,Movies,Books
1149,49,0,Books,Music
1150,39,1,Sports,Books
1151,42,1,Electronics,Gaming
1152,46,1,Sports,Gaming
1153,19,0,Sports,Electronics
1154,32,0,Books,Movies
1155,67,0,Music,Gaming
1156,68,0,Education,Electronics
1157,61,1,Fashion,Electronics
1158,60,1,Fashion,Movies
1159,50,0,Education,Sports
1160,36,0,Sports,Education
1161,47,1,Movies,Fashion
1162,64,1,Movies,Gaming
1163,54,0,Electronics,Education
1164,59,0,Books,Gaming
1165,25,0,Sports,Music
1166,22,1,Electronics,Fashion
1167,21,0,Gaming,Education
1168,49,1,Fashion,Electronics
1169,51,0,Gaming,Education
1170,27,1,Education,Books
1171,63,0,Movies,Electronics
1172,44,0,Electronics,Sports
1173,65,1,Books,Sports
1174,69,0,Movies,Sports
1175,59,1,Education,Books
1176,29,1,Education,Fashion
1177,31,1,Sports,Education
1178,37,0,Books,Sports
1179,68,1,Fashion,Gaming
1180,23,1,Education,Music
1181,54,0,Movies,Gaming
1182,64,0,Fashion,Electronics
1183,37,1,Music,Education
1184,52,0,Movies,Music
1185,55,0,Sports,Books
1186,57,0,Gaming,Education
1187,27,0,Gaming,Movies
1188,21,0,Music,Electronics
1189,62,0,Gaming,Music
1190,24,0,Books,Fashion
1191,31,1,Fashion,Movies
1192,54,0,Music,Books
1193,69,0,Electronics,Sports
1194,41,0,Gaming,Books
1195,35,0,Education,Gaming
1196,36,0,Movies,Fashion
1197,63,0,Movies,Music
1198,41,0,Electronics,Sports
1199,47,1,Music,Gaming
1200,48,1,Sports,Electronics
1201,36,0,Books,Movies
1202,53,0,Movies,Books
1203,66,0,Gaming,Music
1204,35,0,Movies,Gaming
1205,66,0,Books,Gaming
1206,64,1,Movies,Fashion
1207,62,0,Sports,Books
1208,23,0,Fashion,Movies
1209,65,0,Fashion,Movies
1210,32,0,Music,Sports
1211,31,1,Education,Gaming
1212,56,0,Sports,Education
1213,33,0,Sports,Gaming
1214,69,0,Books,Music
1215,67,0,Education,Movies
1216,60,0,Music,Electronics
1217,62,0,Books,Electronics
1218,62,1,Sports,Music
1219,36,0,Fashion,Books
1220,63,0,Music,Education
1221,22,1,Education,Electronics
1222,54,0,Sports,Gaming
1223,38,0,Education,Electronics
1224,22,1,Education,Gaming
1225,43,0,Electronics,Movies
1226,56,1,Fashion,Music
1227,52,0,Gaming,Sports
1228,53,1,Electronics,Music
1229,63,0,Education,Music
1230,48,1,Movies,Gaming
1231,42,1,Electronics,Movies
1232,47,0,Movies,Education
1233,59,0,Electronics,Gaming
1234,45,0,Sports,Music
1235,45,1,Books,Electronics
1236,27,0,Gaming,Fashion
1237,48,0,Books,Music
1238,30,0,Electronics,Books
1239,26,0,Education,Electronics
1240,60,0,Movies,Sports
1241,60,0,Fashion,Education
1242,21,0,Fashion,Education
1243,44,0,Gaming,Fashion
1244,32,0,Gaming,Sports
1245,28,1,Gaming,Sports
1246,32,1,Books,Gaming
1247,38,0,Fashion,Gaming
1248,61,1,Music,Electronics
1249,31,1,Fashion,Music
1250,38,0,Gaming,Movies
1251,20,1,Fashion,Gaming
1252,54,0,Sports,Education
1253,36,0,Electronics,Education
1254,38,0,Electronics,Sports
1255,58,0,Education,Music
1256,21,0,Gaming,Movies
1257,24,0,Gaming,Education
1258,50,0,Sports,Books
1259,51,0,Education,Fashion
1260,60,0,Fashion,Sports
1261,39,0,Sports,Gaming
1262,51,0,Books,Electronics
1263,23,1,Gaming,Movies
1264,27,0,Electronics,Fashion
1265,19,0,Sports,Electronics
1266,19,0,Books,Music
1267,33,0,Electronics,Movies
1268,56,0,Electronics,Fashion
1269,41,1,Electronics,Movies
1270,55,1,Education,Books
1271,27,1,Sports,Education
1272,68,1,Electronics,Fashion
1273,49,0,Movies,Books
1274,37,0,Music,Movies
1275,21,1,Music,Books
1276,39,0,Movies,Books
1277,57,1,Sports,Movies
1278,39,0,Movies,Fashion
1279,31,0,Electronics,Music
1280,58,0,Fashion,Gaming
1281,45,1,Gaming,Movies
1282,19,0,Education,Electronics
1283,20,1,Music,Gaming
1284,50,0,Gaming,Education
1285,52,0,Music,Gaming
1286,69,0,Gaming,Sports
1287,67,0,Fashion,Sports
1288,22,1,Gaming,Books
1289,29,0,Education,Books
1290,41,0,Sports,Fashion
1291,58,0,Fashion,Education
1292,38,0,Education,Electronics
1293,26,0,Gaming,Sports
1294,65,1,Fashion,Movies
1295,35,0,Sports,Fashion
1296,37,0,Sports,Fashion
1297,19,0,Books,Movies
1298,20,0,Music,Electronics
1299,44,0,Sports,Electronics
1300,57,0,Movies,Sports
1301,45,0,Electronics,Education
1302,25,1,Books,Fashion
1303,65,0,Sports,Movies
1304,21,1,Sports,Education
1305,63,0,Music,Fashion
1306,49,0,Electronics,Fashion
1307,28,0,Sports,Gaming
1308,33,1,Books,Gaming
1309,62,1,Education,Books
1310,38,1,Sports,Movies
1311,51,0,Sports,Music
1312,55,1,Music,Education
1313,44,0,Movies,Sports
1314,20,0,Education,Movies
1315,42,1,Music,Fashion
1316,43,0,Movies,Fashion
1317,22,1,Education,Sports
1318,45,1,Books,Education
1319,69,1,Education,Gaming
1320,23,1,Music,Books
1321,61,1,Music,Fashion
1322,19,1,Gaming,Electronics
1323,61,0,Sports,Gaming
1324,41,0,Fashion,Electronics
1325,20,1,Movies,Music
1326,47,0,Gaming,Fashion
1327,38,0,Fashion,Books
1328,43,0,Music,Books
1329,38,0,Gaming,Movies
1330,51,0,Sports,Movies
1331,64,0,Music,Fashion
1332,28,0,Education,Music
1333,65,0,Education,Sports
1334,34,1,Fashion,Gaming
1335,28,1,Music,Books
1336,44,0,Fashion,Gaming
1337,37,1,Education,Books
1338,51,0,Electronics,Music
1339,57,0,Electronics,Education
1340,64,0,Books,Education
1341,26,0,Electronics,Education
1342,18,1,Electronics,Movies
1343,40,0,Fashion,Education
1344,20,0,Sports,Electronics
1345,42,0,Fashion,Electronics
1346,32,0,Sports,Music
1347,52,1,Education,Fashion
1348,63,1,Electronics,Music
1349,53,1,Education,Music
1350,56,1,Education,Electronics
1351,30,1,Electronics,Music
1352,68,1,Gaming,Electronics
1353,44,0,Electronics,Music
1354,44,0,Movies,Music
1355,63,0,Movies,Electronics
1356,53,0,Gaming,Education
1357,52,0,Fashion,Electronics
1358,31,0,Books,Music
1359,66,0,Fashion,Books
1360,41,0,Sports,Music
1361,55,0,Movies,Education
1362,65,1,Music,Fashion
1363,63,1,Gaming,Electronics
1364,59,0,Music,Sports
1365,45,0,Education,Movies
1366,24,0,Sports,Gaming
1367,26,0,Sports,Fashion
1368,36,1,Books,Gaming
1369,31,0,Electronics,Books
1370,53,0,Gaming,Sports
1371,47,0,Gaming,Movies
1372,50,0,Education,Electronics
1373,42,1,Electronics,Gaming
1374,52,0,Fashion,Electronics
1375,31,1,Education,Gaming
1376,21,0,Gaming,Music
1377,45,1,Music,Movies
1378,58,0,Books,Music
1379,39,1,Electronics,Fashion
1380,33,0,Sports,Education
1381,66,0,Education,Fashion
1382,29,0,Electronics,Books
1383,63,1,Movies,Music
1384,38,0,Electronics,Fashion
1385,37,0,Music,Electronics
1386,61,0,Sports,Music
1387,26,1,Fashion,Education
1388,21,1,Gaming,Electronics
1389,51,1,Movies,Books
1390,18,0,Sports,Music
1391,40,0,Gaming,Music
1392,29,1,Music,Sports
1393,63,1,Fashion,Education
1394,58,0,Books,Music
1395,69,0,Music,Electronics
1396,57,1,Books,Movies
1397,55,0,Sports,Education
1398,46,0,Books,Sports
1399,24,0,Gaming,Education
1400,21,0,Music,Electronics
1401,62,1,Movies,Education
1402,61,1,Education,Sports
1403,51,0,Sports,Fashion
1404,58,0,Gaming,Sports
1405,40,0,Fashion,Gaming
1406,39,0,Gaming,Electronics
1407,34,0,Movies,Education
1408,23,0,Sports,Gaming
1409,25,0,Books,Electronics
1410,59,1,Movies,Books
1411,46,0,Gaming,Music
1412,52,0,Fashion,Gaming
1413,52,0,Gaming,Fashion
1414,37,0,Music,Electronics
1415,30,0,Books,Electronics
1416,66,0,Movies,Sports
1417,25,0,Music,Education
1418,50,0,Movies,Electronics
1419,38,0,Fashion,Electronics
1420,59,0,Fashion,Movies
1421,58,0,Education,Movies
1422,54,0,Gaming,Electronics
1423,34,0,Electronics,Books
1424,68,1,Music,Movies
1425,58,0,Books,Music
1426,28,0,Music,Education
1427,28,0,Gaming,Electronics
1428,63,0,Movies,Sports
1429,57,0,Gaming,Education
1430,29,1,Books,Gaming
1431,62,0,Sports,Music
1432,65,0,Fashion,Gaming
1433,43,1,Gaming,Books
1434,22,0,Fashion,Sports
1435,44,0,Movies,Fashion
1436,47,0,Education,Books
1437,40,0,Books,Fashion
1438,37,0,Gaming,Fashion
1439,19,0,Gaming,Fashion
1440,50,0,Education,Gaming
1441,35,0,Books,Sports
1442,64,0,Movies,Books
1443,37,1,Education,Movies
1444,29,0,Sports,Movies
1445,32,1,Books,Fashion
1446,19,0,Movies,Electronics
1447,58,0,Gaming,Fashion
1448,68,0,Gaming,Education
1449,27,0,Music,Sports
1450,68,1,Music,Sports
1451,56,1,Fashion,Sports
1452,37,0,Music,Movies
1453,19,0,Sports,Movies
1454,20,0,Music,Books
1455,57,1,Gaming,Fashion
1456,58,0,Movies,Gaming
1457,52,0,Education,Movies
1458,62,0,Sports,Fashion
1459,54,0,Gaming,Fashion
1460,66,0,Gaming,Fashion
1461,42,1,Books,Music
1462,55,1,Sports,Music
1463,60,0,Fashion,Gaming
1464,52,0,Electronics,Gaming
1465,26,0,Education,Music
1466,47,0,Sports,Movies
1467,51,0,Movies,Education
1468,20,1,Books,Education
1469,32,1,Gaming,Music
1470,40,0,Education,Books
1471,65,0,Movies,Books
1472,53,0,Movies,Gaming
1473,41,0,Fashion,Gaming
1474,45,0,Gaming,Education
1475,21,0,Gaming,Electronics
1476,18,0,Education,Movies
1477,37,0,Education,Movies
1478,27,0,Gaming,Movies
1479,45,0,Gaming,Movies
1480,64,0,Electronics,Education
1481,28,0,Music,Gaming
1482,55,1,Books,Electronics
1483,25,0,Sports,Gaming
1484,69,0,Music,Books
1485,55,0,Electronics,Music
1486,21,0,Gaming,Education
1487,67,0,Music,Education
1488,41,0,Gaming,Electronics
1489,28,0,Electronics,Books
1490,43,0,Movies,Books
1491,60,0,Sports,Movies
1492,59,0,Music,Sports
1493,23,1,Education,Gaming
1494,32,0,Fashion,Sports
1495,59,1,Electronics,Movies
1496,54,1,Books,Sports
1497,54,0,Gaming,Electronics
1498,23,0,Books,Education
1499,26,1,Fashion,Sports
1500,30,0,Movies,Fashion
1501,69,0,Education,Gaming
1502,49,0,Sports,Music
1503,21,1,Education,Fashion
1504,58,0,Education,Electronics
1505,51,0,Education,Music
1506,40,0,Education,Fashion
1507,59,1,Books,Sports
1508,62,0,Electronics,Education
1509,66,0,Books,Electronics
1510,61,0,Music,Gaming
1511,28,0,Books,Gaming
1512,68,0,Fashion,Gaming
1513,41,1,Sports,Music
1514,30,0,Fashion,Music
1515,28,0,Fashion,Sports
1516,34,1,Gaming,Sports
1517,35,0,Sports,Education
1518,41,0,Gaming,Music
1519,54,1,Fashion,Books
1520,25,0,Gaming,Sports
1521,34,1,Electronics,Gaming
1522,36,0,Sports,Movies
1523,44,1,Gaming,Sports
1524,28,0,Electronics,Gaming
1525,64,1,Sports,Books
1526,38,1,Movies,Education
1527,56,0,Books,Music
1528,34,0,Books,Education
1529,58,1,Fashion,Sports
1530,29,1,Music,Books
1531,68,0,Education,Electronics
1532,65,0,Movies,Gaming
1533,69,1,Education,Movies
1534,53,0,Music,Movies
1535,50,0,Gaming,Movies
1536,40,0,Gaming,Movies
1537,28,1,Books,Sports
1538,68,0,Music,Education
1539,68,1,Education,Movies
1540,44,0,Fashion,Education
1541,68,0,Movies,Music
1542,64,0,Books,Gaming
1543,62,0,Fashion,Sports
1544,26,0,Books,Fashion
1545,62,0,Movies,Electronics
1546,66,0,Fashion,Sports
1547,25,0,Fashion,Music
1548,55,0,Gaming,Sports
1549,22,0,Fashion,Music
1550,63,0,Gaming,Sports
1551,33,1,Fashion,Movies
1552,39,0,Fashion,Music
1553,60,1,Fashion,Movies
1554,27,0,Movies,Books
1555,38,0,Fashion,Sports
1556,19,0,Education,Movies
1557,52,0,Electronics,Education
1558,47,0,Music,Electronics
1559,36,0,Education,Books
1560,43,1,Sports,Education
1561,24,0,Gaming,Movies
1562,20,1,Education,Sports
1563,42,0,Education,Sports
1564,32,0,Education,Sports
1565,57,1,Fashion,Electronics
1566,26,1,Electronics,Education
1567,53,1,Sports,Fashion
1568,57,0,Electronics,Sports
1569,51,0,Sports,Music
1570,21,0,Movies,Books
1571,55,0,Education,Movies
1572,25,0,Education,Movies
1573,30,1,Books,Music
1574,51,0,Books,Sports
1575,36,0,Music,Movies
1576,33,0,Electronics,Education
1577,34,0,Education,Movies
1578,59,0,Sports,Movies
1579,55,0,Books,Gaming
1580,19,1,Sports,Fashion
1581,64,0,Electronics,Movies
1582,51,0,Movies,Fashion
1583,25,0,Books,Movies
1584,44,0,Books,Education
1585,56,0,Sports,Books
1586,18,0,Music,Education
1587,47,1,Gaming,Books
1588,38,0,Fashion,Education
1589,36,0,Sports,Education
1590,39,0,Sports,Education
1591,40,1,Electronics,Music
1592,27,0,Music,Movies
1593,25,0,Movies,Music
1594,37,0,Fashion,Sports
1595,31,0,Movies,Fashion
1596,63,1,Movies,Education
1597,41,0,Books,Fashion
1598,47,0,Gaming,Electronics
1599,30,1,Movies,Education
1600,25,0,Fashion,Gaming
1601,48,0,Fashion,Books
1602,35,1,Fashion,Gaming
1603,28,0,Music,Education
1604,66,0,Sports,Education
1605,48,0,Gaming,Sports
1606,46,0,Fashion,Music
1607,49,0,Movies,Gaming
1608,34,0,Gaming,Sports
1609,67,0,Education,Electronics
1610,23,0,Books,Movies
1611,46,1,Movies,Gaming
1612,18,0,Music,Sports
1613,26,1,Education,Fashion
1614,61,0,Electronics,Education
1615,35,1,Books,Gaming
1616,30,0,Education,Music
1617,23,0,Music,Education
1618,29,0,Books,Education
1619,34,0,Gaming,Books
1620,43,0,Gaming,Education
1621,44,1,Sports,Movies
1622,27,0,Movies,Fashion
1623,38,1,Movies,Fashion
1624,30,0,Fashion,Music
1625,41,1,Education,Gaming
1626,34,0,Music,Gaming
1627,42,0,Electronics,Books
1628,38,0,Books,Gaming
1629,36,0,Education,Electronics
1630,59,0,Books,Education
1631,65,0,Fashion,Movies
1632,58,0,Education,Electronics
1633,65,0,Gaming,Books
1634,31,1,Fashion,Gaming
1635,58,0,Movies,Books
1636,58,0,Movies,Electronics
1637,54,1,Music,Fashion
1638,48,1,Books,Sports
1639,26,0,Fashion,Electronics
1640,28,1,Gaming,Music
1641,39,0,Movies,Gaming
1642,62,1,Sports,Movies
1643,62,0,Books,Gaming
1644,41,1,Books,Electronics
1645,53,1,Sports,Movies
1646,45,1,Books,Fashion
1647,61,0,Sports,Music
1648,57,0,Education,Electronics
1649,18,1,Electronics,Gaming
1650,60,0,Music,Education
1651,66,0,Books,Education
1652,27,0,Gaming,Music
1653,64,1,Fashion,Movies
1654,63,0,Books,Fashion
1655,55,0,Gaming,Electronics
1656,39,1,Books,Electronics
1657,31,0,Music,Fashion
1658,42,1,Movies,Books
1659,55,0,Gaming,Education
1660,69,0,Fashion,Gaming
1661,60,1,Fashion,Electronics
1662,43,0,Electronics,Music
1663,37,0,Fashion,Movies
1664,33,1,Music,Gaming
1665,57,0,Sports,Gaming
1666,29,0,Fashion,Movies
1667,59,1,Education,Gaming
1668,47,0,Sports,Electronics
1669,54,0,Books,Fashion
1670,49,0,Books,Music
1671,42,1,Gaming,Fashion
1672,24,0,Gaming,Fashion
1673,29,0,Fashion,Books
1674,60,0,Movies,Gaming
1675,30,1,Books,Fashion
1676,64,0,Movies,Education
1677,49,1,Electronics,Education
1678,50,0,Movies,Books
1679,25,0,Sports,Gaming
1680,21,1,Gaming,Fashion
1681,46,0,Electronics,Education
1682,51,0,Sports,Movies
1683,30,1,Gaming,Electronics
1684,40,0,Sports,Movies
1685,21,1,Books,Music
1686,26,0,Electronics,Sports
1687,49,0,Music,Books
1688,28,1,Gaming,Education
1689,45,1,Gaming,Fashion
1690,34,0,Fashion,Education
1691,61,0,Education,Gaming
1692,43,1,Books,Electronics
1693,62,0,Books,Electronics
1694,30,1,Movies,Books
1695,57,1,Electronics,Books
1696,48,0,Gaming,Movies
1697,60,1,Movies,Gaming
1698,64,1,Gaming,Sports
1699,41,1,Gaming,Electronics
1700,64,0,Fashion,Sports
1701,63,0,Books,Sports
1702,66,1,Books,Music
1703,37,0,Sports,Education
1704,28,0,Fashion,Music
1705,50,1,Music,Sports
1706,44,1,Books,Sports
1707,49,0,Gaming,Music
1708,38,1,Sports,Electronics
1709,23,0,Sports,Electronics
1710,39,1,Gaming,Electronics
1711,31,0,Education,Movies
1712,30,0,Electronics,Sports
1713,20,0,Fashion,Electronics
1714,46,0,Electronics,Gaming
1715,62,0,Fashion,Gaming
1716,50,0,Electronics,Fashion
1717,28,1,Education,Fashion
1718,28,0,Movies,Books
1719,61,1,Music,Books
1720,33,0,Movies,Gaming
1721,65,0,Books,Education
1722,43,0,Electronics,Sports
1723,29,0,Gaming,Fashion
1724,42,1,Books,Sports
1725,40,0,Books,Movies
1726,35,1,Education,Movies
1727,21,1,Music,Electronics
1728,46,1,Education,Gaming
1729,51,0,Fashion,Sports
1730,60,0,Fashion,Sports
1731,19,1,Books,Music
1732,25,0,Books,Fashion
1733,25,1,Electronics,Books
1734,53,0,Electronics,Fashion
1735,18,0,Electronics,Movies
1736,34,0,Music,Sports
1737,41,1,Fashion,Books
1738,46,0,Electronics,Music
1739,26,1,Gaming,Books
1740,53,0,Music,Books
1741,45,0,Gaming,Music
1742,60,0,Music,Fashion
1743,59,0,Books,Music
1744,19,0,Music,Electronics
1745,65,0,Electronics,Fashion
1746,54,0,Sports,Education
1747,46,0,Electronics,Movies
1748,30,0,Books,Movies
1749,53,0,Movies,Education
1750,44,1,Movies,Fashion
1751,18,0,Books,Music
1752,46,0,Education,Electronics
1753,20,0,Music,Books
1754,47,1,Movies,Music
1755,66,0,Movies,Gaming
1756,43,0,Sports,Movies
1757,35,1,Music,Movies
1758,46,0,Education,Gaming
1759,44,0,Sports,Gaming
1760,18,0,Sports,Books
1761,43,1,Electronics,Movies
1762,69,0,Electronics,Fashion
1763,28,1,Music,Gaming
1764,22,0,Electronics,Sports
1765,34,0,Electronics,Education
1766,62,0,Gaming,Education
1767,21,0,Movies,Electronics
1768,28,0,Sports,Music
1769,38,0,Sports,Movies
1770,43,1,Education,Electronics
1771,62,0,Fashion,Gaming
1772,64,1,Movies,Electronics
1773,43,1,Electronics,Fashion
1774,38,1,Gaming,Music
1775,40,0,Music,Sports
1776,32,0,Books,Music
1777,62,0,Books,Music
1778,58,0,Fashion,Gaming
1779,65,1,Gaming,Electronics
1780,45,0,Electronics,Movies
1781,44,0,Fashion,Books
1782,32,1,Movies,Fashion
1783,18,0,Music,Education
1784,41,1,Gaming,Music
1785,53,0,Music,Fashion
1786,41,0,Education,Fashion
